"Asia","Taiwan","Hsinchu","+120:05:17","+24:48:17","99","+28800","+28800"
"Asia","Taiwan","Hualien","+121:36:23","+23:58:20","99","+28800","+28800"
"Asia","Taiwan","Kaohsiung","+120:16:00","+22:38:00","99","+28800","+28800"
"Asia","Taiwan","Keelung","+121:44:00","+25:08:00","99","+28800","+28800"
"Asia","Taiwan","Pingtung","+120:29:39","+22:40:34","99","+28800","+28800"
"Asia","Taiwan","Tainan","+120:11:00","+22:59:00","99","+28800","+28800"
"Asia","Taiwan","Taipei","+121:38:00","+25:02:00","99","+28800","+28800"
"Asia","Taiwan","Taitung","+121:08:40","+24:45:30","99","+00000","+28800"
"Asia","Taiwan","Taoyuan","+121:18:40","+24:59:20","99","+28800","+28800"
"Asia","Taiwan","Yilan","+121:45:00","+24:45:00","99","+28800","+28800"
"Asia","Tajikistan","Dushanbe","+068:46:25","+38:34:25","99","+18000","+18000"
"Asia","Tajikistan","Khujand","+069:37:34","+40:17:09","99","+18000","+18000"
"Asia","Thailand","Bangkok","+100:31:16","+13:44:01","99","+25200","+25200"
"Asia","Thailand","Chiang Mai","+098:59:28","+18:47:06","99","+25200","+25200"
"Asia","Thailand","Hat Yai","+100:28:25","+07:00:29","99","+25200","+25200"
"Asia","Thailand","Khon Kaen","+102:50:43","+16:26:15","99","+25200","+25200"
"Asia","Thailand","Phuket","+098:23:04","+07:52:37","99","+25200","+25200"
"Asia","Tibet (China)","Lhasa","+091:07:02","+29:39:28","99","+28800","+28800"
"Asia","Timor Leste","Baucau","+126:27:00","-08:28:00","99","+32400","+32400"
"Asia","Timor Leste","Dili","+125:34:00","-08:34:00","99","+32400","+32400"
"Asia","Turkey","Adana","+035:18:49","+37:00:02"," 0","+07200","+10800"
"Asia","Turkey","Ankara","+032:51:15","+39:55:14"," 0","+07200","+10800"
"Asia","Turkey","Antalya","+030:42:20","+36:53:13"," 0","+07200","+10800"
"Asia","Turkey","Bursa","+029:03:43","+40:10:59"," 0","+07200","+10800"
"Asia","Turkey","Diyarbak\u0131r","+040:13:31","+37:54:56"," 0","+07200","+10800"
"Asia","Turkey","Gaziantep","+037:22:45","+37:03:46"," 0","+07200","+10800"
"Asia","Turkey","Istanbul","+028:59:05","+41:02:10"," 0","+07200","+10800"
"Asia","Turkey","\u0130zmir","+027:07:46","+38:25:07"," 0","+07200","+10800"
"Asia","Turkmenistan","Ashgabat","+058:22:45","+37:57:03","99","+18000","+18000"
"Asia","Turkmenistan","Da\u015Foguz","+059:57:26","+41:50:04","99","+18000","+18000"
"Asia","Turkmenistan","Mary","+061:50:21","+37:35:26","99","+18000","+18000"
"Asia","Turkmenistan","T\u00FCrkmenabat","+063:34:26","+39:06:22","99","+18000","+18000"
"Asia","UAE","Abu Dhabi","+054:22:15","+24:28:37","99","+14400","+14400"
"Asia","UAE","Ajman","+055:26:57","+25:24:34","99","+14400","+14400"
"Asia","UAE","Al Fujairah","+056:21:09","+25:07:55","99","+14400","+14400"
"Asia","UAE","Dubai","+055:18:26","+25:16:16","99","+14400","+14400"
"Asia","UAE","Ras Al-Kamaih","+055:56:39","+25:47:18","99","+14400","+14400"
"Asia","UAE","Sharjah","+055:24:38","+25:22:19","99","+14400","+14400"
"Asia","UAE","Umm al-Quwain","+055:33:51","+25:35:03","99","+14400","+14400"
"Asia","Uzbekistan","Farghana","+071:47:11","+40:23:11","99","+18000","+18000"
"Asia","Uzbekistan","Nukus","+059:36:46","+42:27:45","99","+18000","+18000"
"Asia","Uzbekistan","Qarshi","+065:47:30","+38:51:30","99","+18000","+18000"
"Asia","Uzbekistan","Samarkand","+066:56:51","+39:39:27","99","+18000","+18000"
"Asia","Uzbekistan","Tashkent","+069:16:08","+41:18:18","99","+18000","+18000"
"Asia","Vietnam","C\u1EA7n Th\u01A1","+105:47:01","+10:01:54","99","+25200","+25200"
"Asia","Vietnam","Da Nang","+108:12:53","+16:03:05","99","+25200","+25200"
"Asia","Vietnam","Hai Phong","+106:41:00","+20:51:35","99","+25200","+25200"
"Asia","Vietnam","Hanoi","+105:50:14","+21:02:02","99","+25200","+25200"
"Asia","Vietnam","Ho Chi Minh City","+106:39:12","+10:45:28","99","+25200","+25200"
"Asia","Yemen","Aden","+045:02:21","+12:46:20","99","+10800","+10800"
"Asia","Yemen","Al Hudaydah","+042:56:53","+14:47:51","99","+10800","+10800"
"Asia","Yemen","S\u0323an\u2018\u0101\u2019","+044:12:29","+15:21:20","99","+10800","+10800"
"Asia","Yemen","Ta'izz ","+044:00:51","+13:34:18","99","+10800","+10800"
"Central America","Bahamas","Nassau","-077:20:20","+25:03:58"," 4","-18000","-14400"
"Central America","Cuba","Havana","-082:22:00","+23:08:00"," 4","-18000","-14400"
"Central America","El Salvador","San Salvador","-089:12:26","+13:42:12","99","-21600","-21600"
"Central America","Guatemala","Guatemala City","-090:31:58","+14:37:29","99","-21600","-21600"
"Central America","Jamaica","Kingston","-076:47:31","+17:59:34","99","-18000","-18000"
"Central America","Martinique","Fort-de-France","-061:04:33","+14:35:59","99","-14400","-14400"
"Central America","Mexico","Cabo San Lucas","-109:55:00","+22:53:26"," 1","-25200","-21600"
"Central America","Mexico","Ciudad Ju\u00E1rez","-106:29:13","+31:44:22"," 1","-25200","-21600"
"Central America","Mexico","Guadalajara","-103:21:23","+20:40:17"," 1","-21600","-18000"
"Central America","Mexico","L\u00E9on","-101:41:00","+21:07:00"," 1","-21600","-18000"
"Central America","Mexico","Mexico City","-099:07:00","+19:24:00"," 1","-21600","-18000"
"Central America","Mexico","Monterrey","-100:18:00","+25:40:00"," 1","-21600","-18000"
"Central America","Mexico","Puebla","-098:12:00","+19:03:00"," 1","-21600","-18000"
"Central America","Mexico","Tijuana","-117:02:00","+32:31:30"," 1","-28800","-25200"
"Central America","Mexico","Toluca","-099:39:00","+19:17:00"," 1","-21600","-18000"
"Central America","Mexico","Torre\u00F3n","-103:26:00","+25:32:00"," 1","-21600","-18000"
"Central America","Nicaragua","Managua","-086:16:24","+12:08:51","99","-21600","-21600"
"Central America","Panama","Panama City","-079:31:07","+08:59:39","99","-18000","-18000"
"Central America","Puerto Rico","San Juan","-066:07:05","+18:27:59","99","-14400","-14400"
"Europe","Andorra","Andorra la Vella","+001:31:18","+42:30:27"," 0","+03600","+07200"
"Europe","Austria","Bregenz","+009:44:57","+47:30:18"," 0","+03600","+07200"
"Europe","Austria","Eisenstadt","+016:31:08","+47:50:44"," 0","+03600","+07200"
"Europe","Austria","Graz","+015:26:20","+47:04:13"," 0","+03600","+07200"
"Europe","Austria","Innsbruck","+011:23:00","+47:16:00"," 0","+03600","+07200"
"Europe","Austria","Klagenfurt","+014:18:00","+46:37:00"," 0","+03600","+07200"
"Europe","Austria","Linz","+014:17:26","+48:18:11"," 0","+03600","+07200"
"Europe","Austria","Salzburg","+013:02:00","+47:48:00"," 0","+03600","+07200"
"Europe","Austria","Sankt P\u00F6lten","+015:37:00","+48:12:00"," 0","+03600","+07200"
"Europe","Austria","Wien","+016:21:35","+48:17:45"," 0","+03600","+07200"
"Europe","Belarus","Brest","+023:40:00","+52:08:00"," 0","+07200","+10800"
"Europe","Belarus","Gomel","+030:29:00","+52:25:00"," 0","+07200","+10800"
"Europe","Belarus","Hrodna","+023:50:00","+53:40:00"," 0","+07200","+10800"
"Europe","Belarus","Mahilyow","+030:21:00","+53:55:00"," 0","+07200","+10800"
"Europe","Belarus","Minsk","+027:34:00","+53:54:00"," 0","+07200","+10800"
"Europe","Belarus","Vitebsk","+030:10:00","+55:11:00"," 0","+07200","+10800"
"Europe","Belgium","Aalst / Alost","+004:02:00","+50:56:00"," 0","+03600","+07200"
"Europe","Belgium","Antwerpen / Anvers","+004:23:00","+51:13:00"," 0","+03600","+07200"
"Europe","Belgium","Bergen / Mons","+003:56:00","+50:27:00"," 0","+03600","+07200"
"Europe","Belgium","Brugge / Bruges","+003:13:00","+51:12:00"," 0","+03600","+07200"
"Europe","Belgium","Brussel / Bruxelles","+004:21:00","+50:50:00"," 0","+03600","+07200"
"Europe","Belgium","Charleroi","+004:26:00","+50:24:00"," 0","+03600","+07200"
"Europe","Belgium","Doornik / Tournai","+003:23:00","+50:36:00"," 0","+03600","+07200"
"Europe","Belgium","Genk","+005:30:00","+50:57:00"," 0","+03600","+07200"
"Europe","Belgium","Gent / Gand","+003:42:00","+51:03:00"," 0","+03600","+07200"
"Europe","Belgium","Hasselt","+005:20:00","+50:55:00"," 0","+03600","+07200"
"Europe","Belgium","Kortrijk / Courtrai","+003:15:00","+50:49:00"," 0","+03600","+07200"
"Europe","Belgium","La Louvi\u00E8re","+004:11:00","+50:28:00"," 0","+03600","+07200"
"Europe","Belgium","Leuven / Louvain","+004:42:00","+50:52:00"," 0","+03600","+07200"
"Europe","Belgium","Luik / Li\u00E8ge","+005:34:00","+50:38:00"," 0","+03600","+07200"
"Europe","Belgium","Mechelen / Malines","+004:28:00","+51:01:00"," 0","+03600","+07200"
"Europe","Belgium","Moeskroen / Mouscron","+003:12:00","+50:44:00"," 0","+03600","+07200"
"Europe","Belgium","Namen / Namur","+004:51:00","+50:27:00"," 0","+03600","+07200"
"Europe","Belgium","Oostende / Ostende","+002:54:00","+51:13:00"," 0","+03600","+07200"
"Europe","Belgium","Roeselare / Roulers","+003:07:00","+50:56:00"," 0","+03600","+07200"
"Europe","Belgium","Seraing","+005:30:00","+50:35:00"," 0","+03600","+07200"
"Europe","Belgium","Sint-Niklaas / Saint-Nicolas","+004:08:00","+51:09:00"," 0","+03600","+07200"
"Europe","Belgium","Verviers","+005:51:00","+50:35:00"," 0","+03600","+07200"
"Europe","Bosnia and Herzegovina","Banja Luka","+017:11:23","+44:45:50"," 0","+03600","+07200"
"Europe","Bosnia and Herzegovina","Bijeljina","+019:12:26","+44:46:43"," 0","+03600","+07200"
"Europe","Bosnia and Herzegovina","Mostar","+017:48:46","+43:20:06"," 0","+03600","+07200"
"Europe","Bosnia and Herzegovina","Sarajevo","+018:25:00","+43:52:00"," 0","+03600","+07200"
"Europe","Bosnia and Herzegovina","Tuzla","+018:40:00","+44:37:00"," 0","+03600","+07200"
"Europe","Bulgaria","Burgas","+027:27:44","+42:30:55"," 0","+07200","+10800"
"Europe","Bulgaria","Plovdiv","+024:45:58","+42:08:18"," 0","+07200","+10800"
"Europe","Bulgaria","Sofia","+023:19:25","+42:42:37"," 0","+07200","+10800"
"Europe","Bulgaria","Varna","+027:54:24","+43:12:21"," 0","+07200","+10800"
"Europe","Croatia","Osijek","+018:40:46","+46:33:27"," 0","+03600","+07200"
"Europe","Croatia","Rijeka","+014:25:00","+45:19:00"," 0","+03600","+07200"
"Europe","Croatia","Split","+016:26:00","+43:30:00"," 0","+03600","+07200"
"Europe","Croatia","Zagreb","+015:59:00","+45:49:00"," 0","+03600","+07200"
"Europe","Cyprus","Larnaca","+033:38:00","+34:55:00"," 0","+07200","+10800"
"Europe","Cyprus","Limassol","+033:02:00","+34:40:00"," 0","+07200","+10800"
"Europe","Cyprus","Nicosia","+033:21:00","+35:10:00"," 0","+07200","+10800"
"Europe","Cyprus","Paphos","+032:25:00","+34:46:00"," 0","+07200","+10800"
"Europe","Czech Republic","Brno","+016:36:41","+49:11:27"," 0","+03600","+07200"
"Europe","Czech Republic","Olomouc","+017:15:06","+49:35:43"," 0","+03600","+07200"
"Europe","Czech Republic","Ostrava","+018:17:22","+49:50:27"," 0","+03600","+07200"
"Europe","Czech Republic","Plze\u0148","+013:22:39","+49:44:50"," 0","+03600","+07200"
"Europe","Czech Republic","Prague","+014:24:33","+50:05:18"," 0","+03600","+07200"
"Europe","Denmark","Aalborg","+009:55:12","+57:02:49"," 0","+03600","+07200"
"Europe","Denmark","Aarhus","+010:12:43","+56:09:29"," 0","+03600","+07200"
"Europe","Denmark","Copenhagen","+012:34:05","+55:40:59"," 0","+03600","+07200"
"Europe","Denmark","Odense","+010:23:26","+55:23:46"," 0","+03600","+07200"
"Europe","Estonia","Tallinn","+024:45:16","+59:26:19"," 0","+07200","+10800"
"Europe","Estonia","Tartu","+026:42:53","+58:22:15"," 0","+07200","+10800"
"Europe","Faroe Islands (Denmark)","T\u00F3rshavn","-006:46:18","+62:01:03"," 0","+00000","+03600"
"Europe","Finland","Espoo","+024:39:20","+60:12:20"," 0","+07200","+10800"
"Europe","Finland","Helsinki","+024:56:15","+60:10:15"," 0","+07200","+10800"
"Europe","Finland","Oulu","+025:28:00","+65:01:00"," 0","+07200","+10800"
"Europe","Finland","Tampere","+023:45:39","+61:29:53"," 0","+07200","+10800"
"Europe","Finland","Turku","+022:16:00","+60:27:00"," 0","+07200","+10800"
"Europe","Finland","Vantaa","+025:02:25","+60:17:40"," 0","+07200","+10800"
"Europe","France","Ajaccio","+008:44:15","+41:55:01"," 0","+03600","+07200"
"Europe","France","Bordeaux","-000:34:42","+44:50:19"," 0","+03600","+07200"
"Europe","France","Lille","+003:03:30","+50:37:57"," 0","+03600","+07200"
"Europe","France","Lyon","+004:50:03","+45:46:01"," 0","+03600","+07200"
"Europe","France","Marseille","+005:22:38","+43:17:51"," 0","+03600","+07200"
"Europe","France","Montpellier","+003:52:38","+43:36:43"," 0","+03600","+07200"
"Europe","France","Nantes","-001:33:10","+47:13:05"," 0","+03600","+07200"
"Europe","France","Nice","+007:16:09","+43:42:10"," 0","+03600","+07200"
"Europe","France","Paris","+002:21:21","+48:50:21"," 0","+03600","+07200"
"Europe","France","Rennes","-001:40:46","+47:06:53"," 0","+03600","+07200"
"Europe","France","Strasbourg","+007:44:55","+48:35:04"," 0","+03600","+07200"
"Europe","France","Toulouse","+001:26:34","+43:36:19"," 0","+03600","+07200"
"Europe","Germany","Berlin","+013:25:14","+52:30:56"," 0","+03600","+07200"
"Europe","Germany","Braunschweig","+010:31:36","+52:16:26"," 0","+03600","+07200"
"Europe","Germany","Bremen","+008:48:04","+53:05:29"," 0","+03600","+07200"
"Europe","Germany","Chemnitz","+012:55:44","+50:50:27"," 0","+03600","+07200"
"Europe","Germany","Dresden","+013:44:59","+51:03:34"," 0","+03600","+07200"
"Europe","Germany","Ebersbach (Sa.)","+014:35:00","+51:01:00"," 0","+03600","+07200"
"Europe","Germany","Erfurt","+011:01:19","+50:58:41"," 0","+03600","+07200"
"Europe","Germany","Essen","+007:01:53","+51:27:24"," 0","+03600","+07200"
"Europe","Germany","Flensburg","+009:26:37","+54:46:37"," 0","+03600","+07200"
"Europe","Germany","Frankfurt (M.)","+008:16:41","+49:59:52"," 0","+03600","+07200"
"Europe","Germany","Friedrichsdorf (MAXON DE)","+008:39:18","+50:15:35"," 0","+03600","+07200"
"Europe","Germany","Hamburg","+010:00:54","+53:33:16"," 0","+03600","+07200"
"Europe","Germany","Hannover","+009:44:10","+52:22:25"," 0","+03600","+07200"
"Europe","Germany","Kassel","+009:31:09","+51:19:10"," 0","+03600","+07200"
"Europe","Germany","Kiel","+010:07:53","+54:18:17"," 0","+03600","+07200"
"Europe","Germany","Leipzig","+012:22:40","+51:20:57"," 0","+03600","+07200"
"Europe","Germany","Magdeburg","+011:36:45","+52:07:10"," 0","+03600","+07200"
"Europe","Germany","Mainz","+007:53:50","+49:58:07"," 0","+03600","+07200"
"Europe","Germany","M\u00FCnchen","+011:34:04","+48:08:25"," 0","+03600","+07200"
"Europe","Germany","Rostock","+012:06:41","+54:05:53"," 0","+03600","+07200"
"Europe","Germany","Saarbr\u00FCcken","+006:59:48","+49:14:17"," 0","+03600","+07200"
"Europe","Germany","Schwerin","+011:24:47","+53:37:33"," 0","+03600","+07200"
"Europe","Germany","Stuttgart","+009:10:31","+48:46:36"," 0","+03600","+07200"
"Europe","Germany","Weilheim i. OB","+011:03:33","+47:50:21"," 0","+03600","+07200"
"Europe","United Kingdom","Aberdeen","-002:05:43","+57:08:50"," 0","+00000","+03600"
"Europe","United Kingdom","Ampthill (MAXON UK)","-000:30:17","+52:01:00"," 0","+00000","+03600"
"Europe","United Kingdom","Belfast","-005:55:48","+54:35:50"," 0","+00000","+03600"
"Europe","United Kingdom","Birmingham","-001:53:36","+52:28:58"," 0","+00000","+03600"
"Europe","United Kingdom","Brighton","-000:08:23","+50:49:15"," 0","+00000","+03600"
"Europe","United Kingdom","Bristol","-002:35:30","+51:27:19"," 0","+00000","+03600"
"Europe","United Kingdom","Derry","-007:19:14","+54:59:51"," 0","+00000","+03600"
"Europe","United Kingdom","Edinburgh","-003:20:42","+55:52:45"," 0","+00000","+03600"
"Europe","United Kingdom","Glasgow","-004:15:26","+55:51:56"," 0","+00000","+03600"
"Europe","United Kingdom","Leeds","-001:32:56","+53:47:58"," 0","+00000","+03600"
"Europe","United Kingdom","Liverpool","-002:58:40","+53:24:38"," 0","+00000","+03600"
"Europe","United Kingdom","London","-000:04:37","+51:30:48"," 0","+00000","+03600"
"Europe","United Kingdom","Manchester","-002:14:03","+53:28:50"," 0","+00000","+03600"
"Europe","Greece","Athens","+023:42:59","+37:58:45"," 0","+07200","+10800"
"Europe","Greece","Heraklion","+025:08:22","+35:19:05"," 0","+07200","+10800"
"Europe","Greece","Larissa","+022:25:08","+39:38:22"," 0","+07200","+10800"
"Europe","Greece","Patras","+021:44:10","+38:15:13"," 0","+07200","+10800"
"Europe","Greece","Piraeus","+023:38:40","+37:56:22"," 0","+07200","+10800"
"Europe","Greece","Thessaloniki","+022:58:21","+40:37:30"," 0","+07200","+10800"
"Europe","Guernsey (UK)","St. Peter Port","-002:32:22","+49:27:31"," 0","+00000","+03600"
"Europe","Hungary","Budapest","+019:03:01","+47:28:19"," 0","+03600","+07200"
"Europe","Hungary","Debrecen","+021:38:21","+47:31:47"," 0","+03600","+07200"
"Europe","Hungary","Gy\u0151r","+017:38:06","+47:41:02"," 0","+03600","+07200"
"Europe","Hungary","Kecskem\u00E9t","+019:41:25","+46:54:23"," 0","+03600","+07200"
"Europe","Hungary","Miskolc","+020:47:28","+48:06:15"," 0","+03600","+07200"
"Europe","Hungary","Ny\u00EDregyh\u00E1za","+021:43:36","+47:57:11"," 0","+03600","+07200"
"Europe","Hungary","P\u00E9cs","+018:13:59","+46:04:16"," 0","+03600","+07200"
"Europe","Hungary","Szeged","+020:08:43","+46:15:11"," 0","+03600","+07200"
"Europe","Hungary","Sz\u00E9kesfeh\u00E9rv\u00E1r","+018:24:49","+47:11:19"," 0","+03600","+07200"
"Europe","Iceland","Reykjav\u00EDk","-021:53:42","+64:08:07","99","+00000","+00000"
"Europe","Ireland","Cork","-008:28:19","+51:54:14"," 0","+00000","+03600"
"Europe","Ireland","Dublin","-006:15:02","+53:20:38"," 0","+00000","+03600"
"Europe","Ireland","Galway","-009:03:52","+53:16:47"," 0","+00000","+03600"
"Europe","Isle of Man (UK)","Douglas","-004:28:55","+54:10:01"," 0","+00000","+03600"
"Europe","Italy","Ancona","+013:30:45","+43:37:21"," 0","+03600","+07200"
"Europe","Italy","Bari","+016:52:45","+41:07:39"," 0","+03600","+07200"
"Europe","Italy","Bologna","+011:21:00","+44:29:53"," 0","+03600","+07200"
"Europe","Italy","Cagliari","+009:07:00","+39:13:15"," 0","+03600","+07200"
"Europe","Italy","Catania","+015:05:15","+37:30:13"," 0","+03600","+07200"
"Europe","Italy","Firenze","+011:15:30","+43:46:36"," 0","+03600","+07200"
"Europe","Italy","L'Aquila","+013:24:00","+42:21:01"," 0","+03600","+07200"
"Europe","Italy","Milano","+009:11:30","+45:27:59"," 0","+03600","+07200"
"Europe","Italy","Napoli","+014:15:15","+40:51:46"," 0","+03600","+07200"
"Europe","Italy","Padova","+011:52:15","+45:24:01"," 0","+03600","+07200"
"Europe","Italy","Palermo","+013:22:45","+38:08:12"," 0","+03600","+07200"
"Europe","Italy","Reggio Calabria","+015:38:45","+38:06:23"," 0","+03600","+07200"
"Europe","Italy","Roma","+012:40:00","+41:55:25"," 0","+03600","+07200"
"Europe","Italy","Torino","+007:41:00","+45:04:14"," 0","+03600","+07200"
"Europe","Italy","Trieste","+013:45:45","+45:38:35"," 0","+03600","+07200"
"Europe","Italy","Venezia","+012:20:15","+45:26:01"," 0","+03600","+07200"
"Europe","Italy","Vicenza","+011:32:45","+45:32:48"," 0","+03600","+07200"
"Europe","Jersey (UK)","Saint Helier","+002:06:25","+49:11:30"," 0","+00000","+03600"
"Europe","Kosovo","Gnjilane","+021:28:31","+42:29:00"," 0","+03600","+07200"
"Europe","Kosovo","Kosovska Mitrovica ","+020:53:12","+42:53:19"," 0","+03600","+07200"
"Europe","Kosovo","Prizren","+020:44:20","+42:13:05"," 0","+03600","+07200"
"Europe","Kosovo","Pri\u0161tina","+021:10:08","+42:40:18"," 0","+03600","+07200"
"Europe","Kosovo","Uro\u0161evac","+021:10:07","+42:22:33"," 0","+03600","+07200"
"Europe","Kosovo","\u0110akovica","+020:25:38","+42:23:13"," 0","+03600","+07200"
"Europe","Latvia","Daugavpils","+026:32:00","+55:53:00"," 0","+07200","+10800"
"Europe","Latvia","Riga","+024:08:00","+56:58:00"," 0","+07200","+10800"
"Europe","Liechtenstein","Vaduz","+009:31:17","+47:08:27"," 0","+03600","+07200"
"Europe","Lithuania","Kaunas","+023:56:00","+54:54:00"," 0","+07200","+10800"
"Europe","Lithuania","Klaip\u0117da","+021:08:00","+55:42:00"," 0","+07200","+10800"
"Europe","Lithuania","Panev\u0117\u017Eys","+024:21:00","+55:44:00"," 0","+07200","+10800"
"Europe","Lithuania","Vilnius","+025:17:00","+54:41:00"," 0","+07200","+10800"
"Europe","Lithuania","\u0160iauliai","+023:19:00","+55:56:00"," 0","+07200","+10800"
"Europe","Luxemburg","Esch an der Alzette","+005:29:00","+49:29:00"," 0","+03600","+07200"
"Europe","Luxemburg","Luxemburg","+006:08:43","+49:37:30"," 0","+03600","+07200"
"Europe","Macedonia","Bitola","+021:50:05","+41:01:55"," 0","+03600","+07200"
"Europe","Macedonia","Kumanovo","+021:40:00","+42:05:00"," 0","+03600","+07200"
"Europe","Macedonia","Skopje","+021:26:09","+42:00:08"," 0","+03600","+07200"
"Europe","Macedonia","Tetovo","+020:58:00","+42:00:00"," 0","+03600","+07200"
"Europe","Malta","Valletta","+014:31:07","+35:54:15"," 0","+03600","+07200"
"Europe","Moldova","B\u0103l\u0163i","+027:55:00","+47:46:00"," 0","+07200","+10800"
"Europe","Moldova","Chi\u015Fin\u0103u","+028:55:00","+47:00:00"," 0","+07200","+10800"
"Europe","Moldova","Tiraspol","+029:38:00","+46:51:00"," 0","+07200","+10800"
"Europe","Monaco","Monaco","+007:25:08","+43:43:57"," 0","+03600","+07200"
"Europe","Montenegro","Nik\u0161i\u0107","+018:56:38","+42:46:23"," 0","+03600","+07200"
"Europe","Montenegro","Podgorica","+019:15:34","+42:27:36"," 0","+03600","+07200"
"Europe","Netherlands","'s-Hertogenbosch","+005:18:00","+51:41:00"," 0","+03600","+07200"
"Europe","Netherlands","Almere","+005:14:00","+52:23:00"," 0","+03600","+07200"
"Europe","Netherlands","Amersfoort","+005:23:00","+52:09:00"," 0","+03600","+07200"
"Europe","Netherlands","Amsterdam","+004:54:12","+52:22:36"," 0","+03600","+07200"
"Europe","Netherlands","Apeldoorn","+005:58:00","+52:13:00"," 0","+03600","+07200"
"Europe","Netherlands","Arnhem","+005:55:00","+51:59:00"," 0","+03600","+07200"
"Europe","Netherlands","Breda","+004:47:00","+51:35:00"," 0","+03600","+07200"
"Europe","Netherlands","Den Haag","+004:18:00","+52:05:00"," 0","+03600","+07200"
"Europe","Netherlands","Dordrecht","+004:40:00","+51:48:00"," 0","+03600","+07200"
"Europe","Netherlands","Eindhoven","+005:29:00","+51:26:00"," 0","+03600","+07200"
"Europe","Netherlands","Enschede","+006:53:00","+52:13:00"," 0","+03600","+07200"
"Europe","Netherlands","Groningen","+006:34:56","+53:13:20"," 0","+03600","+07200"
"Europe","Netherlands","Haarlem","+004:38:26","+52:22:49"," 0","+03600","+07200"
"Europe","Netherlands","Leiden","+004:29:00","+52:09:00"," 0","+03600","+07200"
"Europe","Netherlands","Maastricht","+005:42:00","+50:51:00"," 0","+03600","+07200"
"Europe","Netherlands","Nijmegen","+005:52:00","+51:50:00"," 0","+03600","+07200"
"Europe","Netherlands","Rotterdam","+004:30:00","+51:55:00"," 0","+03600","+07200"
"Europe","Netherlands","Tilburg","+005:04:00","+51:34:00"," 0","+03600","+07200"
"Europe","Netherlands","Utrecht","+005:06:56","+52:05:20"," 0","+03600","+07200"
"Europe","Netherlands","Zoetermeer","+004:29:00","+52:03:00"," 0","+03600","+07200"
"Europe","Netherlands","Zwolle","+006:05:00","+52:31:00"," 0","+03600","+07200"
"Europe","Norway","Bergen","+005:24:30","+60:22:16"," 0","+03600","+07200"
"Europe","Norway","Frederikstad","+010:57:00","+59:12:19"," 0","+03600","+07200"
"Europe","Norway","Hammerfest","+023:40:55","+70:39:42"," 0","+03600","+07200"
"Europe","Norway","Longyearbyen","+015:37:47","+78:13:11"," 0","+03600","+07200"
"Europe","Norway","Oslo","+010:44:19","+59:54:49"," 0","+03600","+07200"
"Europe","Norway","Sandnes","+005:44:09","+58:51:08"," 0","+03600","+07200"
"Europe","Norway","Trondheim","+010:23:36","+63:25:47"," 0","+03600","+07200"
"Europe","Poland","Bia\u0142a_Podlaska","+023:07:00","+52:02:00"," 0","+03600","+07200"
"Europe","Poland","Bia\u0142ystok","+023:10:00","+53:07:00"," 0","+03600","+07200"
"Europe","Poland","Bydgoszcz","+018:00:00","+53:07:00"," 0","+03600","+07200"
"Europe","Poland","Cz\u0119stochowa","+019:07:00","+50:48:00"," 0","+03600","+07200"
"Europe","Poland","Gda\u0144sk","+018:38:00","+54:22:00"," 0","+03600","+07200"
"Europe","Poland","Gdynia","+018:31:49","+54:31:08"," 0","+03600","+07200"
"Europe","Poland","Gliwice","+018:40:00","+50:17:00"," 0","+03600","+07200"
"Europe","Poland","Katowice","+019:00:00","+50:15:00"," 0","+03600","+07200"
"Europe","Poland","Kielce","+020:37:00","+50:53:00"," 0","+03600","+07200"
"Europe","Poland","Krak\u00F3w","+020:33:00","+50:07:00"," 0","+03600","+07200"
"Europe","Poland","Lublin","+022:50:00","+51:33:00"," 0","+03600","+07200"
"Europe","Poland","L\u00F3dz","+019:50:00","+52:23:00"," 0","+03600","+07200"
"Europe","Poland","Pozna\u0144","+017:00:00","+52:50:00"," 0","+03600","+07200"
"Europe","Poland","Radom","+021:17:00","+51:50:00"," 0","+03600","+07200"
"Europe","Poland","Szczecin","+014:50:00","+53:50:00"," 0","+03600","+07200"
"Europe","Poland","Toru\u0144","+018:50:00","+53:00:00"," 0","+03600","+07200"
"Europe","Poland","Warszawa","+021:00:00","+52:20:00"," 0","+03600","+07200"
"Europe","Poland","Wroc\u0142aw","+017:00:00","+51:00:00"," 0","+03600","+07200"
"Europe","Portugal","Agualva-Cac\u00E9m","-009:18:00","+38:46:00"," 0","+00000","+03600"
"Europe","Portugal","Almada","-009:09:00","+38:40:00"," 0","+00000","+03600"
"Europe","Portugal","Amadora","-009:14:00","+38:44:00"," 0","+00000","+03600"
"Europe","Portugal","Braga","-008:26:00","+41:33:00"," 0","+00000","+03600"
"Europe","Portugal","Coimbra","-008:25:35","+40:12:28"," 0","+00000","+03600"
"Europe","Portugal","Funchal","-016:54:35","+32:39:04"," 0","+00000","+03600"
"Europe","Portugal","Lisboa","-009:07:46","+38:43:53"," 0","+00000","+03600"
"Europe","Portugal","Ponta Delgada, S\u00E3o Miguel Island","-025:39:44","+37:44:45"," 0","-03600","+00000"
"Europe","Portugal","Porto","-008:38:00","+41:09:00"," 0","+00000","+03600"
"Europe","Portugal","Queluz","-009:15:00","+38:45:00"," 0","+00000","+03600"
"Europe","Portugal","Set\u00FAbal","-008:53:00","+38:32:00"," 0","+00000","+03600"
"Europe","Portugal","Villa Nova de Gaia","-008:37:00","+41:08:00"," 0","+00000","+03600"
